Pararge_aegeria	PRD	Arx	TRINITY_DN24465_c0_g1	1.89214	not_sign
Vanessa_cardui	NK	En	NA	0	not_sign
Vanessa_cardui	NK	Noto	NA	0	not_sign
Vanessa_cardui	NK	Barhl	TRINITY_DN22207_c0_g1	1.07411	not_sign
Vanessa_cardui	NK	NK7	TRINITY_DN4964_c0_g1	3.45779e-08	not_sign
Vanessa_cardui	TALE	Mkx	TRINITY_DN12959_c0_g1	3.25307	sign
Vanessa_cardui	LIM	Lhx2/9	TRINITY_DN8071_c0_g1	8.16396	sign
Vanessa_cardui	HOX	ind	NA	0	not_sign
Vanessa_cardui	NK	NK2.2	TRINITY_DN8521_c0_g1	11.5327	sign
Vanessa_cardui	PROS	Prox	TRINITY_DN8257_c0_g1	7.849	sign
Vanessa_cardui	PRD	Repo	TRINITY_DN15596_c0_g3	6.88784	sign
Vanessa_cardui	TALE	Meis	TRINITY_DN4242_c0_g3	6.76762	sign
Vanessa_cardui	TALE	Pbx	TRINITY_DN70_c0_g1	9.16342	sign
Vanessa_cardui	HOX	Antp	TRINITY_DN5010_c0_g2	4.06475	sign
Vanessa_cardui	PRD	Hbn	TRINITY_DN12517_c0_g1	3.1718	not_sign
Vanessa_cardui	HOX	Dfd	NA	0	not_sign
Vanessa_cardui	NK	Lbx	TRINITY_DN30972_c0_g1	1.70389	not_sign
Vanessa_cardui	NK	Msx	TRINITY_DN9092_c0_g1	3.02696	not_sign
Vanessa_cardui	NK	Tlx	NA	0	not_sign
Vanessa_cardui	NK	Msxlx	NA	0	not_sign
Vanessa_cardui	NK	Ro	NA	0	not_sign
Vanessa_cardui	HOX	zen	NA	0	not_sign
Vanessa_cardui	CERS	Cers	TRINITY_DN11651_c0_g1	10.0489	sign
Vanessa_cardui	PRD	Arx	TRINITY_DN13099_c0_g1	2.00743	not_sign
Vanessa_cardui	HOX	Ftz	NA	0	not_sign
Vanessa_cardui	HOX	Scr	TRINITY_DN5010_c0_g1	1.8805	not_sign
Vanessa_cardui	PRD	Phox	NA	0	not_sign
Vanessa_cardui	HOX	cad	TRINITY_DN7319_c0_g1	3.89039	sign
Vanessa_cardui	POU	Pou2	TRINITY_DN38543_c0_g1	1.86842	not_sign
Vanessa_cardui	SINE	Six3/6	NA	0	not_sign
Vanessa_cardui	PRD	Prrx	NA	0	not_sign
Vanessa_cardui	NK	Dlx	TRINITY_DN4328_c0_g1	3.31114	sign
Vanessa_cardui	HOX	Pb	NA	0	not_sign
Vanessa_cardui	LIM	Lmx	NA	0	not_sign
Vanessa_cardui	CUT	Onecut	TRINITY_DN16515_c0_g1	1.56062	not_sign
Vanessa_cardui	HOX	exex	NA	0	not_sign
Vanessa_cardui	LIM	Isl	TRINITY_DN16768_c0_g1	2.26628	not_sign
Vanessa_cardui	NK	NK4	NA	0	not_sign
Vanessa_cardui	HOX	eve	NA	0	not_sign
Nymphalis_urticae	PRD	Otx	NA	0	not_sign
Nymphalis_urticae	HOX	zen	NA	0	not_sign
Nymphalis_urticae	PRD	Shox	NA	0	not_sign
Nymphalis_urticae	NK	Barhl	NA	0	not_sign
Nymphalis_urticae	HOX	Scr	TRINITY_DN5033_c0_g1	1.92424	not_sign
Nymphalis_urticae	HOX	ind	NA	0	not_sign
Nymphalis_urticae	TALE	Pbx	TRINITY_DN10243_c0_g1	2.12418	not_sign
Nymphalis_urticae	POU	Pou6	TRINITY_DN4326_c0_g1	2.38561	not_sign
Nymphalis_urticae	NK	Msxlx	NA	0	not_sign
Nymphalis_urticae	PRD	Prrx	NA	0	not_sign
Nymphalis_urticae	HOX	ShxB	NA	0	not_sign
Nymphalis_urticae	POU	Pou4	NA	0	not_sign
Nymphalis_urticae	NK	Hlx	TRINITY_DN10121_c0_g1	4.88354	sign
Nymphalis_urticae	NK	NK2.1	NA	0	not_sign
Nymphalis_urticae	HOX	abd-A	TRINITY_DN4217_c0_g1	9.30125	sign
Nymphalis_urticae	PRD	Vsx	NA	0	not_sign
Nymphalis_urticae	NK	Bsx	NA	0	not_sign
Nymphalis_urticae	NK	Bari	NA	0	not_sign
Nymphalis_urticae	HOX	Ftz	NA	0	not_sign
Nymphalis_urticae	POU	Pou2	TRINITY_DN1198_c0_g2	3.09149	sign
Nymphalis_urticae	PRD	Pitx	TRINITY_DN10480_c0_g1	2.49687	not_sign
Nymphalis_urticae	PRD	Pax3/7	TRINITY_DN29121_c0_g1	3.35542	sign
Nymphalis_urticae	NK	En	NA	0	not_sign
Nymphalis_urticae	LIM	Lhx3/4	NA	0	not_sign
Nymphalis_urticae	PRD	Prop	NA	0	not_sign
Nymphalis_urticae	TALE	Mkx	TRINITY_DN20779_c0_g1	3.50296	sign
Nymphalis_urticae	NK	NK1	NA	0	not_sign
Nymphalis_urticae	NK	NK6	NA	0	not_sign
Nymphalis_urticae	PRD	Hbn	NA	0	not_sign
Nymphalis_urticae	HOX	Ftz	NA	0	not_sign
Nymphalis_urticae	NK	Ro	NA	0	not_sign
Nymphalis_urticae	PRD	Drgx	NA	0	not_sign
Nymphalis_urticae	HOX	cad	TRINITY_DN7086_c0_g1	11.5784	sign
Nymphalis_urticae	TALE	Tgif	TRINITY_DN13479_c0_g1	3.35303	sign
Nymphalis_urticae	NK	NK4	NA	0	not_sign
Nymphalis_urticae	HOX	exex	NA	0	not_sign
Nymphalis_urticae	HOX	Pb	NA	0	not_sign
Nymphalis_urticae	NK	Tlx	NA	0	not_sign
Nymphalis_urticae	HOX	Dfd	TRINITY_DN7747_c0_g3	1.41255	not_sign
Nymphalis_urticae	NK	Msx	TRINITY_DN18125_c0_g1	3.28419	sign
Nymphalis_urticae	NK	NK3	TRINITY_DN11121_c0_g3	4.27875	sign
Nymphalis_urticae	NK	NK7	TRINITY_DN4929_c0_g1	3.09218	sign
Nymphalis_urticae	PRD	Phox	NA	0	not_sign
Nymphalis_urticae	HOX	ShxC	TRINITY_DN10201_c0_g1	2.06213	not_sign
Nymphalis_urticae	CUT	Onecut	NA	0	not_sign
Nymphalis_urticae	LIM	Lhx1/5	TRINITY_DN26606_c0_g1	1.55086	not_sign
Nymphalis_urticae	ZF	Zfhx	TRINITY_DN25443_c0_g1	5.65911	sign
Nymphalis_urticae	ZF	Zfhx	NA	0	not_sign
Nymphalis_urticae	HOX	ShxD	NA	0	not_sign
Nymphalis_urticae	HOX	Antp	TRINITY_DN5033_c0_g2	4.79588	sign
Nymphalis_urticae	LIM	Lhx6/8	NA	0	not_sign
Nymphalis_urticae	TALE	Meis	TRINITY_DN586_c0_g1	4.80804	sign
Nymphalis_urticae	NK	NK2.2	TRINITY_DN10240_c0_g1	2.64337	not_sign
Nymphalis_urticae	HOX	eve	NA	0	not_sign
Nymphalis_urticae	HOX	lab	NA	0	not_sign
Nymphalis_urticae	NK	Dlx	TRINITY_DN5836_c0_g1	1.41649	not_sign
Nymphalis_urticae	NK	Hmx	NA	0	not_sign
Nymphalis_urticae	PRD	Pax2/5/8	NA	0	not_sign
Nymphalis_urticae	POU	Pou3	TRINITY_DN2623_c0_g1	38.0818	sign
Nymphalis_urticae	PRD	Uncx	NA	0	not_sign
Nymphalis_urticae	SINE	Six1/2	TRINITY_DN4924_c0_g1	2.81021	sign
Nymphalis_urticae	PRD	Otp	TRINITY_DN16967_c0_g1	2.4439	not_sign
Nymphalis_urticae	HOX	btn	TRINITY_DN25719_c0_g1	2.86223	sign
Nymphalis_urticae	PROS	Prox	TRINITY_DN9766_c0_g1	2.89049	sign
Nymphalis_urticae	HOX	unpg	TRINITY_DN14823_c0_g1	2.87336	sign
Nymphalis_urticae	NK	Hhex	NA	0	not_sign
Nymphalis_urticae	NK	Abox	TRINITY_DN8108_c0_g2	1.12248	not_sign
Nymphalis_urticae	CUT	Cmp	TRINITY_DN4173_c1_g1	5.50985	sign
Nymphalis_urticae	NK	Emx	TRINITY_DN20269_c0_g1	1.23549	not_sign
Nymphalis_urticae	HOX	ShxA	NA	0	not_sign
Nymphalis_urticae	PRD	Arx	TRINITY_DN6588_c0_g1	3.97257	sign
Nymphalis_urticae	NK	Nedx	TRINITY_DN10123_c0_g1	3.39704	sign
Nymphalis_urticae	PRD	Gsc	NA	0	not_sign
Nymphalis_urticae	NK	Lbx	TRINITY_DN19101_c0_g1	1.85937	not_sign
Nymphalis_urticae	NK	Noto	TRINITY_DN10159_c0_g1	2.0396	not_sign
Nymphalis_urticae	LIM	Lhx2/9	TRINITY_DN9658_c0_g2	11.7699	sign
Nymphalis_urticae	PRD	CG11294	NA	0	not_sign
Nymphalis_urticae	SINE	Six3/6	TRINITY_DN26724_c0_g1	1.74509	not_sign
Nymphalis_urticae	CUT	Cux	TRINITY_DN2316_c0_g2	3.47161	sign
Nymphalis_urticae	HOX	Abd-B	TRINITY_DN3140_c0_g1	10.913	sign
Nymphalis_urticae	PRD	Repo	TRINITY_DN7443_c0_g1	4.41615	sign
Nymphalis_urticae	LIM	Lmx	NA	0	not_sign
Nymphalis_urticae	SINE	Six4/5	TRINITY_DN6526_c0_g1	7.20103	sign
Nymphalis_urticae	NK	Dbx	NA	0	not_sign
Nymphalis_urticae	LIM	Isl	TRINITY_DN10750_c0_g1	0.275788	not_sign
Nymphalis_urticae	CERS	Cers	TRINITY_DN2418_c1_g1	1.38542	not_sign
Nymphalis_urticae	HOX	Ubx	TRINITY_DN13158_c0_g1	1.9823	not_sign
Nymphalis_urticae	TALE	Irx	TRINITY_DN13958_c0_g1	1.72998	not_sign
Nymphalis_urticae	PRD	Pax4/6	TRINITY_DN22843_c0_g1	2.52409	not_sign
Nymphalis_urticae	PRD	Rax	NA	0	not_sign
Limenitis_camilla	NK	Lbx	NA	0	not_sign
Limenitis_camilla	HOX	Pb	NA	0	not_sign
Limenitis_camilla	HOX	ShxD	TRINITY_DN38801_c0_g1	1.903	not_sign
Limenitis_camilla	PRD	CG11294	NA	0	not_sign
Limenitis_camilla	HOX	lab	TRINITY_DN4352_c0_g4	4.37615	sign
Limenitis_camilla	TALE	Meis	TRINITY_DN34771_c0_g1	2.47526	not_sign
Limenitis_camilla	TALE	Tgif	TRINITY_DN2600_c0_g1	14.741	sign
Limenitis_camilla	NK	En	TRINITY_DN24014_c0_g1	1.23484	not_sign
Limenitis_camilla	PRD	Otx	TRINITY_DN4482_c0_g1	11.5902	sign
Limenitis_camilla	PRD	Rax	NA	0	not_sign
Limenitis_camilla	LIM	Lhx3/4	NA	0	not_sign
Limenitis_camilla	NK	Hhex	NA	0	not_sign
Limenitis_camilla	LIM	Lhx1/5	NA	0	not_sign
Limenitis_camilla	CUT	Cmp	TRINITY_DN14215_c0_g1	5.03673	sign
Limenitis_camilla	HOX	ind	NA	0	not_sign
Limenitis_camilla	PRD	Arx	TRINITY_DN26809_c0_g1	1.92619	not_sign
Limenitis_camilla	NK	Hlx	NA	0	not_sign
Limenitis_camilla	NK	Ro	NA	0	not_sign
Limenitis_camilla	ZF	Zfhx	NA	0	not_sign
Limenitis_camilla	NK	Bari	NA	0	not_sign
Limenitis_camilla	NK	Nedx	NA	0	not_sign
Limenitis_camilla	LIM	Lmx	NA	0	not_sign
Limenitis_camilla	HOX	Ftz	NA	0	not_sign
Limenitis_camilla	PRD	Prop	NA	0	not_sign
Limenitis_camilla	HOX	Abd-B	TRINITY_DN14425_c0_g1	2.08596	not_sign
Limenitis_camilla	NK	NK3	TRINITY_DN34955_c0_g1	3.41694	sign
Limenitis_camilla	NK	NK2.2	TRINITY_DN15059_c0_g1	6.22164	sign
Limenitis_camilla	PRD	Shox	NA	0	not_sign
Limenitis_camilla	PRD	Repo	NA	0	not_sign
Limenitis_camilla	PRD	Uncx	NA	0	not_sign
Limenitis_camilla	HOX	Scr	NA	0	not_sign
Limenitis_camilla	NK	Msxlx	NA	0	not_sign
Limenitis_camilla	LIM	Isl	TRINITY_DN14654_c0_g1	1.79566	not_sign
Limenitis_camilla	HOX	btn	NA	0	not_sign
Limenitis_camilla	TALE	Mkx	TRINITY_DN36192_c0_g1	3.4066	sign
Limenitis_camilla	CERS	Cers	TRINITY_DN1624_c0_g1	7.13653	sign
Limenitis_camilla	LIM	Lhx2/9	TRINITY_DN15607_c0_g1	2.85367	sign
Limenitis_camilla	HOX	ShxC	TRINITY_DN35358_c0_g1	275.434	sign
Limenitis_camilla	POU	Pou2	TRINITY_DN24404_c0_g1	1.00188	not_sign
Limenitis_camilla	NK	Dlx	NA	0	not_sign
Limenitis_camilla	NK	Msx	TRINITY_DN22571_c0_g1	1.87885	not_sign
Limenitis_camilla	PRD	Gsc	NA	0	not_sign
Limenitis_camilla	SINE	Six3/6	NA	0	not_sign
Limenitis_camilla	NK	NK6	NA	0	not_sign
Limenitis_camilla	SINE	Six1/2	TRINITY_DN2859_c1_g1	0.501166	not_sign
Limenitis_camilla	POU	Pou6	TRINITY_DN7676_c0_g1	1.88804	not_sign
Limenitis_camilla	NK	Noto	NA	0	not_sign
Limenitis_camilla	CUT	Onecut	NA	0	not_sign
Limenitis_camilla	NK	NK7	TRINITY_DN5225_c0_g1	1.87949	not_sign
Limenitis_camilla	CUT	Cux	TRINITY_DN1890_c0_g1	1.12451	not_sign
Limenitis_camilla	PROS	Prox	TRINITY_DN10122_c0_g2	2.35175	not_sign
Limenitis_camilla	HOX	unpg	TRINITY_DN9763_c0_g1	8.10231	sign
Limenitis_camilla	TALE	Pbx	TRINITY_DN545_c0_g1	13.8346	sign
Limenitis_camilla	NK	NK2.1	TRINITY_DN8839_c0_g1	3.53691	sign
Limenitis_camilla	NK	Tlx	NA	0	not_sign
Limenitis_camilla	SINE	Six4/5	TRINITY_DN12980_c0_g1	13.2735	sign
Limenitis_camilla	PRD	Pax3/7	NA	0	not_sign
Limenitis_camilla	PRD	Prrx	NA	0	not_sign
Limenitis_camilla	HOX	eve	NA	0	not_sign
Limenitis_camilla	HOX	Ubx	TRINITY_DN7106_c0_g1	1.39819	not_sign
Limenitis_camilla	PRD	Pitx	TRINITY_DN41135_c0_g1	2.0037	not_sign
Limenitis_camilla	HOX	ShxB	NA	0	not_sign
Limenitis_camilla	HOX	Ftz	NA	0	not_sign
Limenitis_camilla	NK	Barhl	NA	0	not_sign
Limenitis_camilla	HOX	Dfd	NA	0	not_sign
Limenitis_camilla	PRD	Drgx	NA	0	not_sign
Limenitis_camilla	PRD	Pax4/6	TRINITY_DN10767_c0_g1	1.18984	not_sign
Limenitis_camilla	ZF	Zfhx	TRINITY_DN1284_c0_g1	9.41501	sign
Limenitis_camilla	HOX	abd-A	TRINITY_DN6756_c0_g3	1.66637	not_sign
Limenitis_camilla	HOX	zen	NA	0	not_sign
Limenitis_camilla	NK	NK1	NA	0	not_sign
Limenitis_camilla	HOX	cad	TRINITY_DN1729_c0_g1	33.0095	sign
Limenitis_camilla	NK	Abox	NA	0	not_sign
Limenitis_camilla	POU	Pou4	NA	0	not_sign
Limenitis_camilla	HOX	Antp	TRINITY_DN5929_c0_g1	2.38038	not_sign
Limenitis_camilla	POU	Pou3	TRINITY_DN35009_c0_g1	4.16406	sign
Limenitis_camilla	HOX	exex	NA	0	not_sign
Limenitis_camilla	NK	Dbx	TRINITY_DN8466_c0_g1	1.48772	not_sign
Limenitis_camilla	PRD	Hbn	NA	0	not_sign
Limenitis_camilla	PRD	Otp	NA	0	not_sign
Limenitis_camilla	PRD	Pax2/5/8	NA	0	not_sign
Limenitis_camilla	NK	Hmx	NA	0	not_sign
Limenitis_camilla	TALE	Irx	TRINITY_DN5582_c0_g1	3.06147	sign
Limenitis_camilla	NK	Emx	NA	0	not_sign
Limenitis_camilla	PRD	Phox	NA	0	not_sign
Limenitis_camilla	NK	Bsx	NA	0	not_sign
Limenitis_camilla	NK	NK4	NA	0	not_sign
Limenitis_camilla	HOX	ShxA	NA	0	not_sign
Limenitis_camilla	PRD	Vsx	NA	0	not_sign
Limenitis_camilla	LIM	Lhx6/8	NA	0	not_sign
Biston_betularia	NK	En	NA	0	not_sign
Biston_betularia	HOX	Ftz	NA	0	not_sign
Biston_betularia	NK	Bari	NA	0	not_sign
Biston_betularia	NK	NK2.2	TRINITY_DN3638_c0_g1	63.7779	sign
Biston_betularia	HOX	Ubx	TRINITY_DN10220_c0_g4	2.14541	not_sign
Biston_betularia	NK	NK3	NA	0	not_sign
Biston_betularia	LIM	Lhx2/9	TRINITY_DN18740_c0_g1	1.85165	not_sign
Biston_betularia	NK	Lbx	TRINITY_DN29552_c0_g1	1.43858	not_sign
Biston_betularia	POU	Pou4	NA	0	not_sign
Biston_betularia	NK	Msxlx	NA	0	not_sign
Biston_betularia	LIM	Lmx	NA	0	not_sign
Biston_betularia	NK	Hhex	TRINITY_DN10598_c0_g1	1.72336	not_sign
Biston_betularia	NK	Hmx	NA	0	not_sign
Biston_betularia	HOX	Antp	TRINITY_DN10108_c0_g1	2.05357	not_sign
Biston_betularia	PRD	Otx	TRINITY_DN3914_c2_g1	5.75481	sign
Biston_betularia	PRD	Pitx	TRINITY_DN4855_c0_g1	2.29032	not_sign
Biston_betularia	LIM	Isl	TRINITY_DN12884_c0_g1	1.87423	not_sign
Biston_betularia	PRD	Uncx	TRINITY_DN19399_c0_g1	2.10226	not_sign
Biston_betularia	PRD	Repo	NA	0	not_sign
Biston_betularia	HOX	ShxD	TRINITY_DN5380_c0_g1	2.9089	sign
Biston_betularia	NK	Hlx	TRINITY_DN22549_c0_g1	1.72321	not_sign
Biston_betularia	HOX	lab	TRINITY_DN6084_c0_g2	6.20543	sign
Biston_betularia	POU	Pou3	TRINITY_DN4650_c0_g2	3.66511	sign
Biston_betularia	HOX	exex	NA	0	not_sign
Biston_betularia	CERS	Cers	TRINITY_DN6643_c0_g1	0.4967	not_sign
Biston_betularia	PRD	Prrx	NA	0	not_sign
Biston_betularia	HOX	Abd-B	NA	0	not_sign
Biston_betularia	PRD	Pax4/6	TRINITY_DN30341_c0_g1	2.61339	sign
Biston_betularia	NK	Abox	NA	0	not_sign
Biston_betularia	SINE	Six3/6	NA	0	not_sign
Biston_betularia	NK	Tlx	NA	0	not_sign
Biston_betularia	HOX	unpg	NA	0	not_sign
Biston_betularia	NK	NK1	NA	0	not_sign
Biston_betularia	PRD	Prop	NA	0	not_sign
Biston_betularia	TALE	Mkx	TRINITY_DN10080_c0_g1	4.39967	sign
Biston_betularia	TALE	Meis	TRINITY_DN1130_c0_g1	3.09202	sign
Biston_betularia	PROS	Prox	TRINITY_DN7592_c0_g1	1.71933	not_sign
Biston_betularia	PRD	Hbn	TRINITY_DN24613_c0_g1	2.08491	not_sign
Biston_betularia	CUT	Cmp	TRINITY_DN1652_c0_g1	3.27484	sign
Biston_betularia	HOX	zen	TRINITY_DN2530_c0_g1	30.6041	sign
Biston_betularia	PRD	Phox	NA	0	not_sign
Biston_betularia	HOX	ShxA	TRINITY_DN20160_c0_g1	1.00012	not_sign
Biston_betularia	PRD	Pax3/7	TRINITY_DN14497_c0_g1	1.12614	not_sign
Biston_betularia	NK	NK6	NA	0	not_sign
Biston_betularia	SINE	Six4/5	TRINITY_DN5467_c0_g2	3.8769	sign
Biston_betularia	PRD	Arx	TRINITY_DN22032_c0_g1	2.92	sign
Biston_betularia	NK	Dbx	NA	0	not_sign
Biston_betularia	HOX	ShxC	NA	0	not_sign
Biston_betularia	PRD	Shox	NA	0	not_sign
Biston_betularia	NK	NK4	NA	0	not_sign
Biston_betularia	TALE	Tgif	TRINITY_DN2481_c0_g2	9.11814	sign
Biston_betularia	HOX	cad	TRINITY_DN1326_c0_g1	7.9974	sign
Biston_betularia	HOX	eve	NA	0	not_sign
Biston_betularia	NK	NK7	TRINITY_DN14014_c1_g2	1.2798	not_sign
Biston_betularia	HOX	ind	NA	0	not_sign
Biston_betularia	CUT	Cux	TRINITY_DN3168_c0_g1	1.07852	not_sign
Biston_betularia	PRD	CG11294	NA	0	not_sign
Biston_betularia	HOX	Scr	NA	0	not_sign
Biston_betularia	HOX	Ftz	NA	0	not_sign
Biston_betularia	NK	Msx	TRINITY_DN6705_c0_g2	2.33093	not_sign
Biston_betularia	NK	Noto	TRINITY_DN5082_c0_g6	0.812382	not_sign
Biston_betularia	HOX	abd-A	TRINITY_DN13904_c0_g1	2.12474	not_sign
Biston_betularia	TALE	Irx	TRINITY_DN6933_c1_g1	1.17666	not_sign
Biston_betularia	SINE	Six1/2	TRINITY_DN5588_c0_g1	15.7737	sign
Biston_betularia	PRD	Gsc	NA	0	not_sign
Biston_betularia	LIM	Lhx6/8	NA	0	not_sign
Biston_betularia	TALE	Pbx	TRINITY_DN178_c0_g1	15.7154	sign
Biston_betularia	PRD	Vsx	NA	0	not_sign
Biston_betularia	POU	Pou2	TRINITY_DN4650_c0_g5	6.6053	sign
Biston_betularia	NK	Emx	NA	0	not_sign
Biston_betularia	POU	Pou6	TRINITY_DN3601_c0_g1	2.35987	not_sign
Biston_betularia	HOX	btn	NA	0	not_sign
Biston_betularia	NK	Nedx	TRINITY_DN33472_c0_g1	1.20469	not_sign
Biston_betularia	NK	Ro	TRINITY_DN15820_c0_g1	1.35158	not_sign
Biston_betularia	HOX	ShxB	TRINITY_DN149_c0_g1	65.3404	sign
Biston_betularia	PRD	Otp	NA	0	not_sign
Biston_betularia	NK	NK2.1	NA	0	not_sign
Biston_betularia	LIM	Lhx3/4	NA	0	not_sign
Biston_betularia	CUT	Onecut	NA	0	not_sign
Biston_betularia	HOX	Dfd	NA	0	not_sign
Biston_betularia	NK	Barhl	NA	0	not_sign
Biston_betularia	ZF	Zfhx	NA	0	not_sign
Biston_betularia	NK	Dlx	NA	0	not_sign
Biston_betularia	HOX	Pb	TRINITY_DN14921_c0_g2	1.76105	not_sign
Biston_betularia	PRD	Rax	NA	0	not_sign
Biston_betularia	LIM	Lhx1/5	NA	0	not_sign
Biston_betularia	ZF	Zfhx	TRINITY_DN3107_c0_g1	8.48871	sign
Biston_betularia	PRD	Pax2/5/8	NA	0	not_sign
Biston_betularia	NK	Bsx	NA	0	not_sign
Biston_betularia	PRD	Drgx	TRINITY_DN8757_c0_g1	0.720476	not_sign
